log,run,valid_pairs,skipped,RMSE,nRMSE,NSE_pooled,NSE,NSE_id_median,NSE_id_p25,NSE_id_p50,NSE_id_p75,NSE_id_mean,NSE_id_count,NSE_hw,RMSE_hw,nRMSE_hw,MAE,AbsErr_P95,AbsErr_P99,AbsErr_Max,nRMSE_pw,RMSE_pw,NSE_pw,n_dates,n_train_wells,n_holdout_wells,dkl_latent_dims,dkl_train_steps,gp_ls,gp_os,gp_noise,dkl_best_mll,y_mean,y_std
gfa_f90_ss43.log,ORACLE_oracle_ablat_rand_f90_ss43__feat_gfa_hydroraum_gps1__predobstrain,3696.0,240.0,8.0262,0.2513,0.8996,0.8996,-52.027,-856.3155,-52.027,-5.4854,-7681.2219,104.0,-57.277,1.6625,5.705,4.5028,21.4607,27.6245,34.692,5.4979,1.6693,-52.027,,,,,,,,,,,
gfa_f90_ss43.log,ORACLE_oracle_ablat_rand_f90_ss43__feat_gfa_only_gps1__predobstrain,3696.0,240.0,8.2461,0.2582,0.894,0.894,-139.1519,-1052.33,-139.1519,-7.5439,-3383.8467,104.0,-135.6878,2.0997,9.1864,4.3742,14.9874,30.49,54.6729,8.8539,2.0975,-139.1519,,,,,,,,,,,
gw-ablat-f90-full-rand-ss43.log,ORACLE_oracle_ablat_rand_f90_ss43__feat_hydroraum_gespannt_gps1__predobstrain,3696.0,240.0,9.477,0.2967,0.86,0.86,-60.4206,-816.8812,-60.4206,-2.4177,-7781.2232,104.0,-63.0479,1.5282,6.4154,4.3798,15.9605,32.3894,72.0517,6.3136,1.5283,-60.4206,,,,,,,,,,,
gw-ablat-f90-full-rand-ss43.log,ORACLE_oracle_ablat_rand_f90_ss43__feat_hydroraum_only_gps1__predobstrain,3696.0,240.0,5.2868,0.1655,0.9564,0.9564,-36.1527,-903.7408,-36.1527,-2.3152,-2758.7708,104.0,-36.8483,1.1951,4.6624,3.2954,13.0133,15.8765,17.4774,4.7183,1.1951,-36.1527,,,,,,,,,,,
gw-feat-ablat-f90-rand-ss43.log,ORACLE_oracle_ablat_rand_f90_ss43__feat_hydroraum_only_gps1__predobstrain,3696.0,240.0,6.9922,0.2189,0.9238,0.9238,-21.7421,-557.8354,-21.7421,-0.6015,-2929.9676,104.0,-20.2516,0.9838,3.5033,3.4996,13.1738,20.0493,57.1541,3.6724,1.0136,-21.7421,,,,,,,,,,,
gw-feat-ablat-f90-rand-ss43.log,ORACLE_oracle_ablat_rand_f90_ss43__feat_pr52lag_only_gps1__predobstrain,3696.0,240.0,14.3977,0.4508,0.6769,0.6769,-39.223,-1100.4056,-39.223,-0.8306,-23056.588,104.0,-31.7729,1.1777,4.4929,6.2916,31.5806,70.8708,79.6378,4.5728,1.1904,-39.223,,,,,,,,,,,
gw-ablat-f90-full-rand-ss43.log,ORACLE_oracle_ablat_rand_f90_ss43__feat_siwa_gespannt_gps1__predobstrain,3696.0,240.0,8.1312,0.2546,0.8969,0.8969,-86.7557,-1282.5956,-86.7557,-10.5432,-2884.8921,104.0,-91.9752,2.3029,7.2517,4.5611,15.5454,23.9144,55.3821,6.9734,2.3042,-86.7557,,,,,,,,,,,
gw-ablat-f90-full-rand-ss43.log,ORACLE_oracle_ablat_rand_f90_ss43__feat_siwa_hydroraum_gespannt_gps1__predobstrain,3696.0,240.0,10.1169,0.3168,0.8404,0.8404,-42.4424,-1201.0227,-42.4424,-8.6251,-8410.6918,104.0,-43.0988,1.5374,5.1922,4.8218,21.3069,29.4481,71.9431,5.1855,1.5572,-42.4424,,,,,,,,,,,
gw-ablat-f90-full-rand-ss43.log,ORACLE_oracle_ablat_rand_f90_ss43__feat_siwa_hydroraum_gps1__predobstrain,3696.0,240.0,7.1823,0.2249,0.9196,0.9196,-45.9102,-1307.2868,-45.9102,-5.881,-5594.6812,104.0,-46.366,1.6897,4.9808,4.1003,20.1456,25.2801,27.5132,4.986,1.6919,-45.9102,,,,,,,,,,,
gw-ablat-f90-full-rand-ss43.log,ORACLE_oracle_ablat_rand_f90_ss43__feat_siwa_only_gps1__predobstrain,3696.0,240.0,7.6085,0.2382,0.9098,0.9098,-122.3284,-1607.4719,-122.3284,-11.743,-3461.0061,104.0,-121.5763,2.4055,8.2174,4.6739,18.523,22.5843,39.3767,8.1966,2.4059,-122.3284,,,,,,,,,,,
gw-feat-ablat-f90-rand-ss43.log,ORACLE_oracle_ablat_rand_f90_ss43__feat_siwa_only_gps1__predobstrain,3696.0,240.0,7.3299,0.2295,0.9162,0.9162,-41.6638,-627.2973,-41.6638,-6.0139,-2824.2366,104.0,-41.9986,1.2523,5.1959,3.8874,15.3313,23.1251,49.6643,5.2582,1.2525,-41.6638,,,,,,,,,,,
gw-feat-ablat-f90-rand-ss44.log,ORACLE_oracle_ablat_rand_f90_ss44__feat_coords_only_gps1__predobstrain,3696.0,240.0,6.8233,0.1676,0.9292,0.9292,-77.7003,-524.243,-77.7003,-6.2247,-3569.9398,104.0,-80.0879,1.4486,6.6407,3.4977,12.4881,33.3215,36.8089,6.6801,1.4465,-77.7003,,,,,,,,,,,
gw-ablat-f90-full-rand-ss44.log,ORACLE_oracle_ablat_rand_f90_ss44__feat_coords_only_gps1__predobstrain,3696.0,240.0,5.6921,0.1398,0.9507,0.9507,-96.4914,-940.5116,-96.4914,-13.0022,-3566.7517,104.0,-93.7921,2.0007,6.9068,3.5349,10.6469,21.8077,31.0269,7.0051,2.0007,-96.4914,,,,,,,,,,,
gw-feat-ablat-f90-rand-ss44.log,ORACLE_oracle_ablat_rand_f90_ss44__feat_gespannt_only_gps1__predobstrain,3696.0,240.0,6.4475,0.1584,0.9368,0.9368,-37.3852,-343.6636,-37.3852,-7.348,-3391.5478,104.0,-39.2032,1.1852,5.0732,3.0585,13.3633,30.5459,33.9902,5.0165,1.2389,-37.3852,,,,,,,,,,,
gw-ablat-f90-full-rand-ss44.log,ORACLE_oracle_ablat_rand_f90_ss44__feat_gespannt_only_gps1__predobstrain,3696.0,240.0,6.4819,0.1592,0.9361,0.9361,-103.9649,-1110.6531,-103.9649,-20.6387,-3392.4701,104.0,-104.2158,2.0724,7.578,3.9015,13.4388,23.1424,33.2156,7.6496,2.0724,-103.9649,,,,,,,,,,,
gfa_f90_ss44.log,ORACLE_oracle_ablat_rand_f90_ss44__feat_gfa_hydroraum_gps1__predobstrain,3696.0,240.0,9.7807,0.2402,0.8545,0.8545,-135.044,-1407.0932,-135.044,-9.5103,-6496.4396,104.0,-139.863,1.9953,8.6459,5.2645,20.6052,33.6856,52.1266,8.6214,2.0052,-135.044,,,,,,,,,,,
gfa_f90_ss44.log,ORACLE_oracle_ablat_rand_f90_ss44__feat_gfa_only_gps1__predobstrain,3696.0,240.0,9.38,0.2304,0.8662,0.8662,-130.5167,-945.1244,-130.5167,-12.876,-5145.4331,104.0,-130.9641,2.0384,7.4694,5.144,20.485,34.2058,49.9261,7.4554,2.0385,-130.5167,,,,,,,,,,,
gw-ablat-f90-full-rand-ss44.log,ORACLE_oracle_ablat_rand_f90_ss44__feat_hydroraum_gespannt_gps1__predobstrain,3696.0,240.0,11.0055,0.2703,0.8158,0.8158,-98.7773,-608.4657,-98.7773,-10.9263,-4514.2076,104.0,-98.4541,1.4448,7.5011,4.8134,16.9534,58.2726,71.1117,7.6642,1.4417,-98.7773,,,,,,,,,,,
gw-feat-ablat-f90-rand-ss44.log,ORACLE_oracle_ablat_rand_f90_ss44__feat_hydroraum_only_gps1__predobstrain,3696.0,240.0,6.9488,0.1707,0.9266,0.9266,-42.9459,-343.7815,-42.9459,-6.4409,-3181.5218,104.0,-36.9222,1.0959,4.3873,3.3575,16.0722,30.5686,40.8405,4.6364,1.2038,-42.9459,,,,,,,,,,,
gw-ablat-f90-full-rand-ss44.log,ORACLE_oracle_ablat_rand_f90_ss44__feat_hydroraum_only_gps1__predobstrain,3696.0,240.0,9.8174,0.2411,0.8534,0.8534,-90.0725,-419.3234,-90.0725,-7.0156,-4117.9804,104.0,-88.6494,1.609,6.6101,4.2278,15.3455,49.6184,67.6094,6.6297,1.6091,-90.0725,,,,,,,,,,,
gw-feat-ablat-f90-rand-ss44.log,ORACLE_oracle_ablat_rand_f90_ss44__feat_pr52lag_only_gps1__predobstrain,3696.0,240.0,12.5319,0.3078,0.7612,0.7612,-72.2596,-614.6353,-72.2596,-5.393,-9417.7981,104.0,-54.9778,1.3208,5.2783,5.3498,29.6135,67.6567,76.0154,6.0655,1.382,-72.2596,,,,,,,,,,,
gw-ablat-f90-full-rand-ss44.log,ORACLE_oracle_ablat_rand_f90_ss44__feat_siwa_gespannt_gps1__predobstrain,3696.0,240.0,8.8985,0.2186,0.8796,0.8796,-264.5903,-1332.092,-264.5903,-34.8634,-4967.5533,104.0,-271.1007,3.0278,11.5636,5.1068,19.8456,33.4336,50.7315,11.4467,3.0279,-264.5903,,,,,,,,,,,
gw-ablat-f90-full-rand-ss44.log,ORACLE_oracle_ablat_rand_f90_ss44__feat_siwa_hydroraum_gespannt_gps1__predobstrain,3696.0,240.0,13.2199,0.3247,0.7342,0.7342,-172.5336,-2144.9794,-172.5336,-13.1065,-5596.9618,104.0,-177.8067,1.987,10.4442,6.4544,26.4382,65.6473,78.498,10.4708,1.9814,-172.5336,,,,,,,,,,,
gw-ablat-f90-full-rand-ss44.log,ORACLE_oracle_ablat_rand_f90_ss44__feat_siwa_hydroraum_gps1__predobstrain,3696.0,240.0,11.7399,0.2883,0.7904,0.7904,-141.1624,-1251.9013,-141.1624,-10.6514,-4750.4138,104.0,-142.9534,1.9048,8.9276,5.2343,19.3501,62.9474,76.1807,9.0511,1.9057,-141.1624,,,,,,,,,,,
gw-ablat-f90-full-rand-ss44.log,ORACLE_oracle_ablat_rand_f90_ss44__feat_siwa_only_gps1__predobstrain,3696.0,240.0,7.3896,0.1815,0.917,0.917,-191.6912,-1551.9024,-191.6912,-27.2354,-6385.2412,104.0,-191.5392,2.9082,9.4801,4.5861,15.3491,24.9451,37.8271,9.5335,2.915,-191.6912,,,,,,,,,,,
gw-feat-ablat-f90-rand-ss44.log,ORACLE_oracle_ablat_rand_f90_ss44__feat_siwa_only_gps1__predobstrain,3696.0,240.0,6.0142,0.1477,0.945,0.945,-46.183,-422.2708,-46.183,-6.4667,-2346.4002,104.0,-46.1404,1.2604,4.9824,3.2096,11.3133,25.235,30.0015,5.2749,1.2382,-46.183,,,,,,,,,,,
gw-ablat-f90-full-rand-ss45.log,ORACLE_oracle_ablat_rand_f90_ss45__feat_coords_only_gps1__predobstrain,3696.0,240.0,6.2737,0.1671,0.9385,0.9385,-69.1207,-674.5638,-69.1207,-9.0805,-1158.7362,104.0,-73.6719,1.7212,7.1842,3.5767,13.536,25.7465,27.317,7.256,1.7213,-69.1207,,,,,,,,,,,
gw-feat-ablat-f90-rand-ss45.log,ORACLE_oracle_ablat_rand_f90_ss45__feat_coords_only_gps1__predobstrain,3696.0,240.0,6.5265,0.1738,0.9335,0.9335,-56.5418,-677.824,-56.5418,-2.3009,-1869.4448,104.0,-56.5709,1.1746,5.8991,3.5362,13.0423,18.5674,45.757,5.9985,1.1896,-56.5418,,,,,,,,,,,
gw-ablat-f90-full-rand-ss45.log,ORACLE_oracle_ablat_rand_f90_ss45__feat_fok_only_gps1__predobstrain,3696.0,240.0,6.6966,0.1784,0.93,0.93,-66.4806,-1003.0238,-66.4806,-8.6064,-2762.9537,104.0,-72.1304,1.7725,6.5612,3.8242,13.5809,31.2866,31.8943,6.5369,1.7725,-66.4806,,,,,,,,,,,
gw-ablat-f90-full-rand-ss45.log,ORACLE_oracle_ablat_rand_f90_ss45__feat_gespannt_only_gps1__predobstrain,3696.0,240.0,8.3154,0.2215,0.892,0.892,-192.1061,-1016.0981,-192.1061,-22.8652,-2206.8354,104.0,-196.4687,2.3573,10.506,4.5648,16.919,38.0138,48.5873,10.6261,2.3528,-192.1061,,,,,,,,,,,
gw-feat-ablat-f90-rand-ss45.log,ORACLE_oracle_ablat_rand_f90_ss45__feat_gespannt_only_gps1__predobstrain,3696.0,240.0,6.4329,0.1713,0.9354,0.9354,-53.2203,-705.6599,-53.2203,-3.2024,-2111.7659,104.0,-55.9372,1.3382,5.7109,3.6611,12.7655,25.0396,40.3728,5.9518,1.3105,-53.2203,,,,,,,,,,,
gfa_f90_ss45.log,ORACLE_oracle_ablat_rand_f90_ss45__feat_gfa_hydroraum_gps1__predobstrain,3696.0,240.0,11.2595,0.2999,0.802,0.802,-150.022,-1005.354,-150.022,-20.8913,-4534.3223,104.0,-148.492,2.1512,10.8566,5.2809,19.1605,44.2694,81.3092,10.8342,2.1722,-150.022,,,,,,,,,,,
gfa_f90_ss45.log,ORACLE_oracle_ablat_rand_f90_ss45__feat_gfa_only_gps1__predobstrain,3696.0,240.0,10.1821,0.2712,0.8381,0.8381,-229.9279,-1571.5467,-229.9279,-21.8916,-3473.9582,104.0,-231.3661,3.0664,12.7989,5.8759,22.0994,42.0097,51.9896,12.7713,3.0735,-229.9279,,,,,,,,,,,
gw-ablat-f90-full-rand-ss45.log,ORACLE_oracle_ablat_rand_f90_ss45__feat_hydroraum_gespannt_gps1__predobstrain,3696.0,240.0,14.0301,0.3737,0.6926,0.6926,-153.998,-916.1012,-153.998,-7.0406,-3446.2357,104.0,-147.6322,2.0051,8.7333,5.5045,14.2442,73.6849,101.6009,8.5565,2.0051,-153.998,,,,,,,,,,,
gw-ablat-f90-full-rand-ss45.log,ORACLE_oracle_ablat_rand_f90_ss45__feat_hydroraum_only_gps1__predobstrain,3696.0,240.0,9.8717,0.2629,0.8478,0.8478,-38.3744,-497.9681,-38.3744,-2.6552,-2621.6352,104.0,-38.2053,1.3216,5.3131,3.8245,13.4569,23.5337,85.2606,5.3132,1.3216,-38.3744,,,,,,,,,,,
gw-feat-ablat-f90-rand-ss45.log,ORACLE_oracle_ablat_rand_f90_ss45__feat_hydroraum_only_gps1__predobstrain,3696.0,240.0,7.2807,0.1939,0.9172,0.9172,-45.6545,-432.9543,-45.6545,-1.603,-1985.5269,104.0,-34.1331,1.0274,4.5226,3.4152,14.7823,25.7573,52.3167,4.7342,1.0315,-45.6545,,,,,,,,,,,
gw-ablat-f90-full-rand-ss45.log,ORACLE_oracle_ablat_rand_f90_ss45__feat_siwa_gespannt_gps1__predobstrain,3696.0,240.0,10.584,0.2819,0.825,0.825,-228.0964,-1297.461,-228.0964,-25.3802,-3512.5187,104.0,-238.9984,2.3391,12.3949,5.4386,24.5202,46.0568,54.6491,12.3077,2.3405,-228.0964,,,,,,,,,,,
gw-ablat-f90-full-rand-ss45.log,ORACLE_oracle_ablat_rand_f90_ss45__feat_siwa_hydroraum_gespannt_gps1__predobstrain,3696.0,240.0,14.8905,0.3966,0.6537,0.6537,-131.6317,-2199.4151,-131.6317,-9.3786,-4732.2728,104.0,-132.0229,1.9934,8.7789,6.486,26.3787,81.9959,94.4632,8.5907,1.9747,-131.6317,,,,,,,,,,,
gw-ablat-f90-full-rand-ss45.log,ORACLE_oracle_ablat_rand_f90_ss45__feat_siwa_hydroraum_gps1__predobstrain,3696.0,240.0,10.4079,0.2772,0.8308,0.8308,-88.9519,-1367.3428,-88.9519,-3.2828,-2943.4419,104.0,-89.2035,2.0353,7.0784,4.9847,19.7955,27.8993,77.4672,7.0103,2.0401,-88.9519,,,,,,,,,,,
gw-ablat-f90-full-rand-ss45.log,ORACLE_oracle_ablat_rand_f90_ss45__feat_siwa_only_gps1__predobstrain,3696.0,240.0,9.7257,0.259,0.8523,0.8523,-165.4375,-1335.784,-165.4375,-11.8217,-3996.939,104.0,-168.7567,2.1858,9.8172,5.2461,19.2709,38.1202,59.2884,9.4353,2.1858,-165.4375,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_acf_class_only_gps1__predobstrain,3696.0,240.0,4.434,0.1261,0.9649,0.9649,-52.4196,-315.2357,-52.4196,-8.1714,-1825.4529,104.0,-47.9939,1.2254,5.4508,2.4512,9.9767,18.8236,25.1717,5.7693,1.2106,-52.4196,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_best_acf_class_gps1__predobstrain,3696.0,240.0,5.497,0.1564,0.946,0.946,-43.9285,-457.5795,-43.9285,-4.9397,-3325.2049,104.0,-44.555,1.1563,5.5263,3.0964,11.3906,18.0197,31.8531,5.4797,1.1484,-43.9285,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_best_fok_fuk_gps1__predobstrain,3696.0,240.0,4.6582,0.1325,0.9613,0.9613,-56.3239,-336.2831,-56.3239,-6.8981,-1805.0306,104.0,-54.1729,1.1964,5.4854,2.6484,9.0846,18.024,27.1998,5.5395,1.1693,-56.3239,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_best_fok_gps1__predobstrain,3696.0,240.0,4.6566,0.1325,0.9613,0.9613,-55.0492,-335.5103,-55.0492,-6.975,-1805.1597,104.0,-53.8098,1.208,5.4004,2.6428,9.0246,18.0667,27.2676,5.3982,1.2368,-55.0492,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_best_fuk_gps1__predobstrain,3696.0,240.0,4.6578,0.1325,0.9613,0.9613,-56.0414,-328.3679,-56.0414,-7.3928,-1802.2176,104.0,-55.6636,1.2194,5.4904,2.64,9.0042,18.0633,27.2205,5.5916,1.1857,-56.0414,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_best_gwlk_cont_gps1__predobstrain,3696.0,240.0,5.0851,0.1447,0.9538,0.9538,-48.8901,-522.3877,-48.8901,-5.2546,-2101.5199,104.0,-50.0205,1.2251,5.4482,2.8826,10.104,20.2638,27.9226,5.3668,1.2327,-48.8901,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_best_gwlk_onehot_gps1__predobstrain,3696.0,240.0,4.9186,0.1399,0.9568,0.9568,-55.1021,-503.8708,-55.1021,-4.2865,-2104.917,104.0,-57.8738,1.2608,5.8658,2.7801,10.2911,20.4982,27.288,5.692,1.2693,-55.1021,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_best_pr1lag_gps1__predobstrain,3696.0,240.0,4.6187,0.1314,0.9619,0.9619,-60.2621,-403.5542,-60.2621,-5.7436,-1544.6188,104.0,-56.9616,1.2921,5.8287,2.6879,10.7431,18.8652,25.3576,6.083,1.397,-60.2621,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_best_pr52lag_gps1__predobstrain,3696.0,240.0,5.1865,0.1475,0.952,0.952,-50.864,-437.7378,-50.864,-5.4169,-1829.2606,104.0,-46.9644,1.2289,5.3079,2.8101,11.1772,24.8801,28.5014,5.5721,1.3727,-50.864,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_best_pr52xcorr_gps1__predobstrain,3696.0,240.0,6.4864,0.1845,0.9249,0.9249,-86.0563,-457.543,-86.0563,-6.3538,-2460.6666,104.0,-82.5838,1.4342,6.8828,3.5177,12.1359,31.6032,39.7633,6.82,1.46,-86.0563,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_best_pr_all_gps1__predobstrain,3696.0,240.0,6.1759,0.1757,0.9319,0.9319,-65.4957,-549.4429,-65.4957,-6.3073,-2324.7679,104.0,-72.6051,1.5106,6.5681,3.4192,12.2168,28.217,34.6548,6.6137,1.5769,-65.4957,,,,,,,,,,,
gw-feat-ablat-f90-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_coords_only_gps1__predobstrain,3696.0,240.0,4.0883,0.1163,0.9702,0.9702,-28.4617,-174.8991,-28.4617,-3.5465,-1711.2764,104.0,-28.3382,0.9265,4.1659,2.265,9.2311,18.1503,22.8915,4.3219,0.9144,-28.4617,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_coords_only_gps1__predobstrain,3696.0,240.0,4.0883,0.1163,0.9702,0.9702,-28.4617,-174.8991,-28.4617,-3.5465,-1711.2764,104.0,-28.3382,0.9265,4.1659,2.265,9.2311,18.1503,22.8915,4.3219,0.9144,-28.4617,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_fok_fuk_gps1__predobstrain,3696.0,240.0,4.1688,0.1186,0.969,0.969,-35.1145,-175.5698,-35.1145,-3.1714,-1456.5957,104.0,-33.6629,1.0814,4.3923,2.2419,10.5554,17.6499,21.1298,4.6507,1.0963,-35.1145,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_fok_only_gps1__predobstrain,3696.0,240.0,4.1842,0.119,0.9687,0.9687,-34.1783,-168.1289,-34.1783,-3.5377,-1469.4022,104.0,-33.1761,1.0579,4.3241,2.2421,10.5387,17.4805,21.3399,4.5469,1.0754,-34.1783,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_fuk_only_gps1__predobstrain,3696.0,240.0,4.1431,0.1179,0.9693,0.9693,-35.0852,-179.0941,-35.0852,-3.0776,-1427.6752,104.0,-34.3351,1.0994,4.474,2.2408,10.6,17.8693,20.6376,4.678,1.0987,-35.0852,,,,,,,,,,,
gw-feat-ablat-f90-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_gespannt_only_gps1__predobstrain,3696.0,240.0,3.8505,0.1095,0.9735,0.9735,-30.1715,-175.4034,-30.1715,-2.1883,-2058.0805,104.0,-26.5371,0.7928,3.9894,2.1323,9.1017,13.4792,21.5274,4.0119,0.8266,-30.1715,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_gespannt_only_gps1__predobstrain,3696.0,240.0,3.8505,0.1095,0.9735,0.9735,-30.1715,-175.4034,-30.1715,-2.1883,-2058.0805,104.0,-26.5371,0.7928,3.9894,2.1323,9.1017,13.4792,21.5274,4.0119,0.8266,-30.1715,,,,,,,,,,,
gfa_f90_ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_gfa_hydroraum_gps1__predobstrain,3696.0,240.0,6.0435,0.1719,0.9348,0.9348,-66.9457,-340.8002,-66.9457,-4.3826,-4439.1932,104.0,-68.9663,1.37,6.0751,3.2479,12.1402,24.7842,35.5093,5.9918,1.3706,-66.9457,,,,,,,,,,,
gfa_f90_ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_gfa_only_gps1__predobstrain,3696.0,240.0,5.7253,0.1629,0.9415,0.9415,-102.3154,-514.5535,-102.3154,-10.8132,-2727.5758,104.0,-104.2735,1.8871,8.7475,3.3974,10.4969,21.2261,31.9013,8.6371,1.8872,-102.3154,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_gwlk_cont_only_gps1__predobstrain,3696.0,240.0,4.315,0.1228,0.9667,0.9667,-41.0302,-366.224,-41.0302,-2.5772,-1266.9898,104.0,-36.5747,1.0769,4.8334,2.4821,9.7565,16.6756,21.5277,5.1445,1.1638,-41.0302,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_hydroraum_gespannt_gps1__predobstrain,3696.0,240.0,4.0434,0.115,0.9708,0.9708,-30.7797,-141.3318,-30.7797,-3.5361,-1953.314,104.0,-27.8667,0.8789,3.9305,1.999,7.146,12.5488,32.2583,4.3061,0.8869,-30.7797,,,,,,,,,,,
gw-feat-ablat-f90-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_hydroraum_only_gps1__predobstrain,3696.0,240.0,4.4028,0.1252,0.9654,0.9654,-28.56,-137.205,-28.56,-2.9033,-2791.536,104.0,-25.7683,0.862,3.9736,2.0816,7.0648,20.1449,34.2177,4.1849,0.8774,-28.56,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_hydroraum_only_gps1__predobstrain,3696.0,240.0,4.4028,0.1252,0.9654,0.9654,-28.56,-137.205,-28.56,-2.9033,-2791.536,104.0,-25.7683,0.862,3.9736,2.0816,7.0648,20.1449,34.2177,4.1849,0.8774,-28.56,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_pr1lag_only_gps1__predobstrain,3696.0,240.0,5.9997,0.1707,0.9357,0.9357,-35.2831,-309.4962,-35.2831,-4.521,-3665.5415,104.0,-32.9219,1.0493,4.7514,3.0039,14.1458,25.8161,39.6319,5.4227,1.0913,-35.2831,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_pr52lag_only_gps1__predobstrain,3696.0,240.0,6.2604,0.1781,0.93,0.93,-36.6574,-312.7563,-36.6574,-4.4571,-2758.6179,104.0,-31.1067,0.939,4.0484,3.0841,13.7123,28.3643,33.0931,4.5006,1.0564,-36.6574,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_pr52xcorr_only_gps1__predobstrain,3696.0,240.0,8.2236,0.2339,0.8792,0.8792,-49.4982,-428.246,-49.4982,-7.5987,-4199.6715,104.0,-49.5192,1.3057,5.5003,3.669,13.956,45.8117,59.2498,5.5063,1.3531,-49.4982,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_siwa_acf_class_gps1__predobstrain,3696.0,240.0,5.2573,0.1496,0.9506,0.9506,-55.9652,-302.3448,-55.9652,-8.4592,-2146.8167,104.0,-53.172,1.367,5.963,2.9339,10.4292,24.3884,26.8288,5.7735,1.4,-55.9652,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_siwa_fok_fuk_gps1__predobstrain,3696.0,240.0,4.7349,0.1347,0.96,0.96,-52.0101,-233.4166,-52.0101,-5.522,-1664.6105,104.0,-48.5643,1.1974,4.9183,2.6833,12.3939,17.1735,22.7374,4.882,1.201,-52.0101,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_siwa_fok_gps1__predobstrain,3696.0,240.0,4.7449,0.135,0.9598,0.9598,-54.6843,-236.4555,-54.6843,-4.7693,-1686.2566,104.0,-51.0784,1.1801,5.032,2.6918,12.2571,17.2091,22.8854,4.8879,1.1779,-54.6843,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_siwa_fuk_gps1__predobstrain,3696.0,240.0,4.7272,0.1345,0.9601,0.9601,-51.5684,-232.8825,-51.5684,-5.1617,-1651.4122,104.0,-47.7675,1.2229,4.9,2.679,12.4454,17.1458,22.5558,4.8517,1.2404,-51.5684,,,,,,,,,,,
gw-ablat-f90-full-rand-ss46.log,ORACLE_oracle_ablat_rand_f90_ss46__feat_siwa_gespannt_gps1__predobstrain,3696.0,240.0,4.61,0.1311,0.962,0.962,-47.6658,-207.9658,-47.6658,-5.7978,-2619.9025,104.0,-43.6281,1.1138,5.0021,2.5825,10.7852,20.1304,21.4816,4.9261,1.1133,-47.6658,,,,,,,,,,,
